time,Rn_air__Bqm3,Rn_gw__Bqm3,Rn_offshore__Bqm3,Ra226_wat__Bqm3,Ra226_sed__Bqg,Rn_exch__Bqm3,Rn_wat__Bqm3,temp_wat__C,sal_wat,wind__ms,depth__m,f_mix_exp__Bqm2hr,gw60__m,winddir,windspgust,airtempavg,relhumavg,precip,hgrad,waveht__m,,
4/5/14 9:00,0.17,1000,0.17,0.17,,,944.8854564,25.4225,26.6325,2.624166667,1.016,0,0.89916,123.875,13.27958333,19.47916667,79.08333333,0,0.88316,1.006321741,,
4/5/14 10:00,0.17,1000,0.17,0.17,,,807.4745496,24.74,23.8225,2.65,0.985,0,0.89916,124,13.41,19.5,79,0,0.91416,0.998893691,,
4/5/14 11:00,0.17,1000,0.17,0.17,,,1146.119447,24.195,21.4825,2.620416667,0.963,0,0.896112,126.5,13.16791667,19.50833333,78.58333333,0,0.933112,0.991694165,,
4/5/14 12:00,0.17,1000,0.17,0.17,,,1392.423426,23.6525,18.6375,2.590833333,0.888,0,0.893064,129,12.92583333,19.51666667,78.16666667,0,1.005064,0.97752638,,
4/5/14 13:00,0.17,1000,0.17,0.17,,,1180.730556,23.0175,15.695,2.56125,0.865,0,0.890016,131.5,12.68375,19.525,77.75,0,1.025016,0.967061413,,
4/5/14 14:00,0.17,1000,0.17,0.17,,,1398.008432,22.6425,14.7125,2.531666667,0.859,0,0.880872,134,12.44166667,19.53333333,77.33333333,0,1.021872,0.955315066,,
4/5/14 15:00,0.17,1000,0.17,0.17,,,1160.393336,22.455,13.965,2.502083333,0.899,0,0.871728,136.5,12.19958333,19.54166667,76.91666667,0,0.972728,0.943319691,,
4/5/14 16:00,0.17,1000,0.17,0.17,,,1171.154874,22.3975,13.77,2.4725,0.924,0,0.865632,139,11.9575,19.55,76.5,0,0.941632,0.931079639,,
4/5/14 17:00,0.17,1000,0.17,0.17,,,750.1157333,22.5975,15.45,2.442916667,1.052,0,0.859536,141.5,11.71541667,19.55833333,76.08333333,0,0.807536,0.918621017,,
4/5/14 18:00,0.17,1000,0.17,0.17,,,664.2776928,22.7025,15.235,2.413333333,1.156,0,0.859536,144,11.47333333,19.56666667,75.66666667,0,0.703536,0.904375685,,
4/5/14 19:00,0.17,1000,0.17,0.17,,,295.4552711,22.89,14.3675,2.38375,1.22,0,0.865632,146.5,11.23125,19.575,75.25,0,0.645632,0.89091344,,
4/5/14 20:00,0.17,1000,0.17,0.17,,,265.6877241,23.275,15.1275,2.354166667,1.284,0,0.874776,149,10.98916667,19.58333333,74.83333333,0,0.590776,0.88172896,,
4/5/14 21:00,0.17,1000,0.17,0.17,,,258.8971472,23.5175,15.4675,2.324583333,1.309,0,0.886968,151.5,10.74708333,19.59166667,74.41666667,0,0.577968,0.868014468,,
4/5/14 22:00,0.17,1000,0.17,0.17,,,374.0664856,23.69,15.5875,2.295,1.304,0,0.89916,154,10.505,19.6,74,0,0.59516,0.854266895,,
4/5/14 23:00,0.17,1000,0.17,0.17,,,200.1056023,23.855,15.39,2.265416667,1.25,0,0.9144,156.5,10.26291667,19.60833333,73.58333333,0,0.6644,0.607422722,,
4/6/14 0:00,0.17,1000,0.17,0.17,,,272.268853,23.73,14.295,2.235833333,1.144,0,0.92964,159,10.02083333,19.61666667,73.16666667,0,0.78564,0.607422722,,
4/6/14 1:00,0.17,1000,0.17,0.17,,,562.6259796,23.7325,14.195,2.20625,1.047,0,0.938784,161.5,9.77875,19.625,72.75,0,0.891784,0.790801955,,
4/6/14 2:00,0.17,1000,0.17,0.17,,,595.5859483,23.8175,14.4525,2.176666667,0.961,0,0.94488,164,9.536666667,19.63333333,72.33333333,0,0.98388,0.78618337,,
4/6/14 3:00,0.17,1000,0.17,0.17,,,871.7416181,24.045,14.77,2.147083333,0.878,0,0.94488,166.5,9.294583333,19.64166667,71.91666667,0,1.06688,0.770665182,,
4/6/14 4:00,0.17,1000,0.17,0.17,,,824.9032016,24.3575,16.09,2.1175,0.842,0,0.938784,169,9.0525,19.65,71.5,0,1.096784,0.757776333,,
4/6/14 5:00,0.17,1000,0.17,0.17,,,1069.534338,24.6725,17.7975,2.087916667,0.86,0,0.92964,171.5,8.810416667,19.65833333,71.08333333,0,1.06964,0.747103346,,
4/6/14 6:00,0.17,1000,0.17,0.17,,,1040.722058,25.055,19.8625,2.058333333,0.894,0,0.920496,174,8.568333333,19.66666667,70.66666667,0,1.026496,0.737429513,,
4/6/14 7:00,0.17,1000,0.17,0.17,,,975.0774435,25.1175,20.81,2.02875,0.893,0,0.911352,176.5,8.32625,19.675,70.25,0,1.018352,0.72814144,,
4/6/14 8:00,0.17,1000,0.17,0.17,,,844.4370177,25.2425,21.66,1.999166667,0.934,0,0.902208,179,8.084166667,19.68333333,69.83333333,0,0.968208,0.721741928,,
4/6/14 9:00,0.17,1000,0.17,0.17,,,989.965645,25.2975,22.1875,1.969583333,0.956,0,0.896112,181.5,7.842083333,19.69166667,69.41666667,0,0.940112,0.72124256,,
4/6/14 10:00,0.17,1000,0.17,0.17,,,1008.78448,25.0625,22.1625,1.94,0.958,0,0.893064,184,7.6,19.7,69,0,0.935064,0.729436708,,
4/6/14 11:00,0.17,1000,0.17,0.17,,,1288.569938,24.3475,19.5475,1.977083333,0.947,0,0.893064,179.375,7.879583333,19.70833333,68.95833333,0,0.946064,0.748109056,,
4/6/14 12:00,0.17,1000,0.17,0.17,,,1152.909188,23.71,17.5025,2.014166667,0.923,0,0.890016,174.75,8.159166667,19.71666667,68.91666667,0,0.967016,0.764320625,,
4/6/14 13:00,0.17,1000,0.17,0.17,,,1352.164322,23.2125,15.2,2.05125,0.901,0,0.886968,170.125,8.43875,19.725,68.875,0,0.985968,0.77389629,,
4/6/14 14:00,0.17,1000,0.17,0.17,,,1190.145949,22.8275,13.7475,2.088333333,0.901,0,0.88392,165.5,8.718333333,19.73333333,68.83333333,0,0.98292,0.778224243,,
4/6/14 15:00,0.17,1000,0.17,0.17,,,1411.763101,22.4825,12.8425,2.125416667,0.875,0,0.877824,160.875,8.997916667,19.74166667,68.79166667,0,1.002824,0.778871072,,
4/6/14 16:00,0.17,1000,0.17,0.17,,,1244.290744,22.3375,12.6175,2.1625,0.885,0,0.871728,156.25,9.2775,19.75,68.75,0,0.986728,0.778708709,,
4/6/14 17:00,0.17,1000,0.17,0.17,,,1035.791811,22.2375,12.3275,2.199583333,0.936,0,0.865632,151.625,9.557083333,19.75833333,68.70833333,0,0.929632,0.779129816,,
4/6/14 18:00,0.17,1000,0.17,0.17,,,,22.21,12.8375,2.236666667,1.028,0,0.862584,147,9.836666667,19.76666667,68.66666667,0,0.834584,0.780494286,,
4/6/14 19:00,0.17,1000,0.17,0.17,,,877.4158691,22.315,12.25,2.27375,1.116,0,0.862584,142.375,10.11625,19.775,68.625,0,0.746584,0.780247284,,
4/6/14 20:00,0.17,1000,0.17,0.17,,,673.0110507,22.685,12.0525,2.310833333,1.174,0,0.865632,137.75,10.39583333,19.78333333,68.58333333,0,0.691632,0.784831954,,
4/6/14 21:00,0.17,1000,0.17,0.17,,,661.4951603,23.16,13.26,2.347916667,1.232,0,0.874776,133.125,10.67541667,19.79166667,68.54166667,0,0.642776,0.801104499,,
4/6/14 22:00,0.17,1000,0.17,0.17,,,649.5516497,23.4275,12.6675,2.385,1.284,0,0.88392,128.5,10.955,19.8,68.5,0,0.59992,0.830864562,,
4/6/14 23:00,0.17,1000,0.17,0.17,,,450.9833845,23.69,13.28,2.422083333,1.268,0,0.89916,123.875,11.23458333,19.80833333,68.45833333,0,0.63116,0.393206252,,
4/7/14 0:00,0.17,1000,0.17,0.17,,,454.2183558,23.8375,13.955,2.459166667,1.24,0,0.9144,119.25,11.51416667,19.81666667,68.41666667,0,0.6744,0.393206252,,
4/7/14 1:00,0.17,1000,0.17,0.17,,,293.7912407,23.7925,13.825,2.49625,1.149,0,0.926592,114.625,11.79375,19.825,68.375,0,0.777592,0.616259171,,
4/7/14 2:00,0.17,1000,0.17,0.17,,,592.2751902,23.605,13.2925,2.533333333,1.059,0,0.935736,110,12.07333333,19.83333333,68.33333333,0,0.876736,0.782280279,,
4/7/14 3:00,0.17,1000,0.17,0.17,,,513.7582392,23.555,13.4175,2.570416667,0.957,0,0.941832,105.375,12.35291667,19.84166667,68.29166667,0,0.984832,0.91150607,,
4/7/14 4:00,0.17,1000,0.17,0.17,,,874.8181728,23.6925,13.7025,2.6075,0.887,0,0.941832,100.75,12.6325,19.85,68.25,0,1.054832,0.969517184,,
4/7/14 5:00,0.17,1000,0.17,0.17,,,767.8417777,24.225,16.6075,2.644583333,0.851,0,0.935736,96.125,12.91208333,19.85833333,68.20833333,0,1.084736,0.994829727,,
4/7/14 6:00,0.17,1000,0.17,0.17,,,799.458553,24.685,18.285,2.681666667,0.845,0,0.926592,91.5,13.19166667,19.86666667,68.16666667,0,1.081592,0.99804653,,
4/7/14 7:00,0.17,1000,0.17,0.17,,,983.8797634,24.975,19.44,2.71875,0.85,0,0.917448,86.875,13.47125,19.875,68.125,0,1.067448,0.982633365,,
4/7/14 8:00,0.17,1000,0.17,0.17,,,1185.305929,25.1375,20.285,2.755833333,0.903,0,0.905256,82.25,13.75083333,19.88333333,68.08333333,0,1.002256,0.959546281,,
4/7/14 9:00,0.17,1000,0.17,0.17,,,1064.782821,25.5625,21.7,2.792916667,0.948,0,0.896112,77.625,14.03041667,19.89166667,68.04166667,0,0.948112,0.935442282,,
4/7/14 10:00,0.17,1000,0.17,0.17,,,1431.537009,25.1525,21.43,2.83,0.974,0,0.890016,73,14.31,19.9,68,0,0.916016,0.912728263,,
4/7/14 11:00,0.17,1000,0.17,0.17,,,925.0326225,24.4825,21.12,2.889166667,0.984,0,0.88392,73.04166667,14.36583333,19.86666667,67.83333333,0,0.89992,0.888740552,,
4/7/14 12:00,0.17,1000,0.17,0.17,,,934.0850515,23.8425,19.185,2.948333333,0.961,0,0.88392,73.08333333,14.42166667,19.83333333,67.66666667,0,0.92292,0.857984496,,
4/7/14 13:00,0.17,1000,0.17,0.17,,,783.1588284,23.3375,17.355,3.0075,0.952,0,0.88392,73.125,14.4775,19.8,67.5,0,0.93192,0.82782997,,
4/7/14 14:00,0.17,1000,0.17,0.17,,,1219.258659,22.7125,13.35,3.066666667,0.913,0,0.880872,73.16666667,14.53333333,19.76666667,67.33333333,0,0.967872,0.807399643,,
4/7/14 15:00,0.17,1000,0.17,0.17,,,1041.773628,22.5,13.2475,3.125833333,0.876,0,0.880872,73.20833333,14.58916667,19.73333333,67.16666667,0,1.004872,0.792586757,,
4/7/14 16:00,0.17,1000,0.17,0.17,,,1244.850893,22.34,12.88,3.185,0.861,0,0.874776,73.25,14.645,19.7,67,0,1.013776,0.779113067,,
4/7/14 17:00,0.17,1000,0.17,0.17,,,1083.526613,22.08,11.6625,3.244166667,0.896,0,0.871728,73.29166667,14.70083333,19.66666667,66.83333333,0,0.975728,0.767032398,,
4/7/14 18:00,0.17,1000,0.17,0.17,,,1218.481801,22.055,10.9725,3.303333333,0.905,0,0.865632,73.33333333,14.75666667,19.63333333,66.66666667,0,0.960632,0.75589831,,
4/7/14 19:00,0.17,1000,0.17,0.17,,,1162.513923,22.375,12.9075,3.3625,0.958,0,0.862584,73.375,14.8125,19.6,66.5,0,0.904584,0.744354678,,
4/7/14 20:00,0.17,1000,0.17,0.17,,,483.92837,22.7475,13.0775,3.421666667,1.033,0,0.859536,73.41666667,14.86833333,19.56666667,66.33333333,0,0.826536,0.735440446,,
4/7/14 21:00,0.17,1000,0.17,0.17,,,465.8503092,23.6725,16.645,3.480833333,1.125,0,0.862584,73.45833333,14.92416667,19.53333333,66.16666667,0,0.737584,0.729080869,,
4/7/14 22:00,0.17,1000,0.17,0.17,,,234.7202179,24.3125,18.2625,3.54,1.213,0,0.871728,73.5,14.98,19.5,66,0,0.658728,0.721417798,,
4/7/14 23:00,0.17,1000,0.17,0.17,,,6.666666667,24.405,17.745,3.599166667,1.238,0,0.880872,73.54166667,15.03583333,19.46666667,65.83333333,0,0.642872,0.22194737,,
4/8/14 0:00,0.17,1000,0.17,0.17,,,250.9617586,24.0825,15.37,3.658333333,1.223,0,0.893064,73.58333333,15.09166667,19.43333333,65.66666667,0,0.670064,0.22194737,,
4/8/14 1:00,0.17,1000,0.17,0.17,,,152.6518901,24.125,15.225,3.7175,1.172,0,0.905256,73.625,15.1475,19.4,65.5,0,0.733256,0.3942482,,
4/8/14 2:00,0.17,1000,0.17,0.17,,,301.8831931,24.06,15.62,3.776666667,1.079,0,0.917448,73.66666667,15.20333333,19.36666667,65.33333333,0,0.838448,0.570677651,,
4/8/14 3:00,0.17,1000,0.17,0.17,,,462.8875591,23.83,16.5675,3.835833333,0.977,0,0.926592,73.70833333,15.25916667,19.33333333,65.16666667,0,0.949592,0.658085955,,
4/8/14 4:00,0.17,1000,0.17,0.17,,,700.1196067,23.76,16.87,3.895,0.889,0,0.932688,73.75,15.315,19.3,65,0,1.043688,0.6813509,,
4/8/14 5:00,0.17,1000,0.17,0.17,,,692.6292102,23.8375,18.69,3.954166667,0.833,0,0.92964,73.79166667,15.37083333,19.26666667,64.83333333,0,1.09664,0.686348332,,
4/8/14 6:00,0.17,1000,0.17,0.17,,,1190.073974,24.1175,19.12,4.013333333,0.791,0,0.923544,73.83333333,15.42666667,19.23333333,64.66666667,0,1.132544,0.688468588,,
4/8/14 7:00,0.17,1000,0.17,0.17,,,1182.029033,25.23,23.5225,4.0725,0.787,0,0.9144,73.875,15.4825,19.2,64.5,0,1.1274,0.687562955,,
4/8/14 8:00,0.17,1000,0.17,0.17,,,1336.026253,25.9825,25.98,4.131666667,0.816,0,0.902208,73.91666667,15.53833333,19.16666667,64.33333333,0,1.086208,0.682025028,,
4/8/14 9:00,0.17,1000,0.17,0.17,,,1242.951313,25.775,27.6175,4.190833333,0.859,0,0.890016,73.95833333,15.59416667,19.13333333,64.16666667,0,1.031016,0.673782123,,
4/8/14 10:00,0.17,1000,0.17,0.17,,,1133.683954,25.605,28.205,4.25,0.937,0,0.880872,74,15.65,19.1,64,0,0.943872,0.65966977,,
4/8/14 11:00,0.17,1000,0.17,0.17,,,681.3908282,25.4175,28.7475,4.189166667,0.971,0,0.874776,74.45833333,15.48208333,19.0875,63.91666667,0,0.903776,0.633052779,,
4/8/14 12:00,0.17,1000,0.17,0.17,,,779.6993511,24.4875,26.6075,4.128333333,0.993,0,0.871728,74.91666667,15.31416667,19.075,63.83333333,0,0.878728,0.632179452,,
4/8/14 13:00,0.17,1000,0.17,0.17,,,508.1468178,24.02,24.2425,4.0675,0.99,0,0.871728,75.375,15.14625,19.0625,63.75,0,0.881728,0.645788086,,
4/8/14 14:00,0.17,1000,0.17,0.17,,,694.4726057,23.345,19.3325,4.006666667,0.95,0,0.877824,75.83333333,14.97833333,19.05,63.66666667,0,0.927824,0.651767028,,
4/8/14 15:00,0.17,1000,0.17,0.17,,,908.5814235,22.7375,16.565,3.945833333,0.881,0,0.877824,76.29166667,14.81041667,19.0375,63.58333333,0,0.996824,0.617246343,,
4/8/14 16:00,0.17,1000,0.17,0.17,,,879.9501079,22.6575,17.3075,3.885,0.841,0,0.877824,76.75,14.6425,19.025,63.5,0,1.036824,0.59399171,,
4/8/14 17:00,0.17,1000,0.17,0.17,,,765.1280143,22.6525,18.235,3.824166667,0.828,0,0.874776,77.20833333,14.47458333,19.0125,63.41666667,0,1.046776,0.582760049,,
4/8/14 18:00,0.17,1000,0.17,0.17,,,819.2072833,22.6575,19.2025,3.763333333,0.834,0,0.86868,77.66666667,14.30666667,19,63.33333333,0,1.03468,0.585576666,,
4/8/14 19:00,0.17,1000,0.17,0.17,,,858.447546,22.7175,18.2475,3.7025,0.867,0,0.862584,78.125,14.13875,18.9875,63.25,0,0.995584,0.585919512,,
4/8/14 20:00,0.17,1000,0.17,0.17,,,611.7075431,23.2975,22.62,3.641666667,0.957,0,0.859536,78.58333333,13.97083333,18.975,63.16666667,0,0.902536,0.591814471,,
4/8/14 21:00,0.17,1000,0.17,0.17,,,455.7855392,23.255,20.7025,3.580833333,1.03,0,0.856488,79.04166667,13.80291667,18.9625,63.08333333,0,0.826488,0.642011655,,
4/8/14 22:00,0.17,1000,0.17,0.17,,,175.4928136,23.92,23.3225,3.52,1.093,0,0.856488,79.5,13.635,18.95,63,0,0.763488,0.611734224,,
4/8/14 23:00,0.17,1000,0.17,0.17,,,600.8449353,24.4475,26.365,3.459166667,1.164,0,0.862584,79.95833333,13.46708333,18.9375,62.91666667,0,0.698584,0.193172945,,
4/9/14 0:00,0.17,1000,0.17,0.17,,,280.3834664,24.62,27.1725,3.398333333,1.19,0,0.874776,80.41666667,13.29916667,18.925,62.83333333,0,0.684776,0.193172945,,
4/9/14 1:00,0.17,1000,0.17,0.17,,,267.5291005,24.0925,23.31,3.3375,1.172,0,0.886968,80.875,13.13125,18.9125,62.75,0,0.714968,0.358389778,,
4/9/14 2:00,0.17,1000,0.17,0.17,,,252.6228495,23.895,21.955,3.276666667,1.109,0,0.89916,81.33333333,12.96333333,18.9,62.66666667,0,0.79016,0.503936542,,
4/9/14 3:00,0.17,1000,0.17,0.17,,,360.3057985,23.7775,21.9975,3.215833333,1.012,0,0.911352,81.79166667,12.79541667,18.8875,62.58333333,0,0.899352,0.569270981,,
4/9/14 4:00,0.17,1000,0.17,0.17,,,625.2737603,23.545,22.295,3.155,0.922,0,0.920496,82.25,12.6275,18.875,62.5,0,0.998496,0.584265007,,
4/9/14 5:00,0.17,1000,0.17,0.17,,,761.2748441,23.1075,21.6575,3.094166667,0.844,0,0.923544,82.70833333,12.45958333,18.8625,62.41666667,0,1.079544,0.583869828,,
4/9/14 6:00,0.17,1000,0.17,0.17,,,790.7462239,23.3975,24.3,3.033333333,0.803,0,0.917448,83.16666667,12.29166667,18.85,62.33333333,0,1.114448,0.58016832,,
4/9/14 7:00,0.17,1000,0.17,0.17,,,870.9418639,23.775,26.0275,2.9725,0.772,0,0.908304,83.625,12.12375,18.8375,62.25,0,1.136304,0.574610842,,
4/9/14 8:00,0.17,1000,0.17,0.17,,,925.0580308,24.47,28.7975,2.911666667,0.781,0,0.89916,84.08333333,11.95583333,18.825,62.16666667,0,1.11816,0.56670828,,
4/9/14 9:00,0.17,1000,0.17,0.17,,,1108.566717,24.7775,29.0375,2.850833333,0.841,0,0.886968,84.54166667,11.78791667,18.8125,62.08333333,0,1.045968,0.557070805,,
4/9/14 10:00,0.17,1000,0.17,0.17,,,1072.347175,25.23,30.885,2.79,0.912,0,0.874776,85,11.62,18.8,62,0,0.962776,0.545440806,,
4/9/14 11:00,0.17,1000,0.17,0.17,,,817.5790719,25.1375,31.2925,2.754583333,0.984,0,0.865632,90.5,11.4525,18.775,62.20833333,0,0.881632,0.534477485,,
4/9/14 12:00,0.17,1000,0.17,0.17,,,712.4029028,24.61,31.28,2.719166667,1.036,0,0.862584,96,11.285,18.75,62.41666667,0,0.826584,0.527729703,,
4/9/14 13:00,0.17,1000,0.17,0.17,,,476.0426755,24.05,29.935,2.68375,1.068,0,0.865632,101.5,11.1175,18.725,62.625,0,0.797632,0.527770711,,
4/9/14 14:00,0.17,1000,0.17,0.17,,,,23.5825,27.02,2.648333333,1.052,0,0.86868,107,10.95,18.7,62.83333333,0,0.81668,0.535978092,,
4/9/14 15:00,0.17,1000,0.17,0.17,,,529.8227109,22.5525,18.84,2.612916667,1.005,0,0.877824,112.5,10.7825,18.675,63.04166667,0,0.872824,0.548205985,,
4/9/14 16:00,0.17,1000,0.17,0.17,,,470.7738496,22.65,17.71,2.5775,0.952,0,0.880872,118,10.615,18.65,63.25,0,0.928872,0.557803882,,
4/9/14 17:00,0.17,1000,0.17,0.17,,,512.2097643,22.555,18.0425,2.542083333,0.919,0,0.88392,123.5,10.4475,18.625,63.45833333,0,0.96492,0.562327457,,
4/9/14 18:00,0.17,1000,0.17,0.17,,,643.6765558,22.3925,16.505,2.506666667,0.911,0,0.880872,129,10.28,18.6,63.66666667,0,0.969872,0.561771883,,
4/9/14 19:00,0.17,1000,0.17,0.17,,,732.2617137,22.6075,17.2075,2.47125,0.907,0,0.874776,134.5,10.1125,18.575,63.875,0,0.967776,0.556269897,,
4/9/14 20:00,0.17,1000,0.17,0.17,,,708.0299984,22.7975,18.075,2.435833333,0.941,0,0.86868,140,9.945,18.55,64.08333333,0,0.92768,0.546325816,,
4/9/14 21:00,0.17,1000,0.17,0.17,,,541.6322646,23.22,20.705,2.400416667,0.987,0,0.859536,145.5,9.7775,18.525,64.29166667,0,0.872536,0.534107936,,
4/9/14 22:00,0.17,1000,0.17,0.17,,,575.9446319,23.695,22.145,2.365,1.082,0,0.856488,151,9.61,18.5,64.5,0,0.774488,0.521339668,,
4/9/14 23:00,0.17,1000,0.17,0.17,,,342.8923943,24.18,22.86,2.329583333,1.16,0,0.856488,156.5,9.4425,18.475,64.70833333,0,0.696488,0.177625878,,
4/10/14 0:00,0.17,1000,0.17,0.17,,,6.666666667,24.335,21.33,2.294166667,1.195,0,0.862584,162,9.275,18.45,64.91666667,0,0.667584,0.177625878,,
4/10/14 1:00,0.17,1000,0.17,0.17,,,6.666666667,24.6275,21.895,2.25875,1.22,0,0.874776,167.5,9.1075,18.425,65.125,0,0.654776,0.294049872,,
4/10/14 2:00,0.17,1000,0.17,0.17,,,6.666666667,24.8925,24.6275,2.223333333,1.197,0,0.886968,173,8.94,18.4,65.33333333,0,0.689968,0.399846537,,
4/10/14 3:00,0.17,1000,0.17,0.17,,,6.666666667,24.3275,23.655,2.187916667,1.109,0,0.89916,178.5,8.7725,18.375,65.54166667,0,0.79016,0.436552925,,
4/10/14 4:00,0.17,1000,0.17,0.17,,,279.1116744,24.0375,22.745,2.1525,1.02,0,0.908304,184,8.605,18.35,65.75,0,0.888304,0.441161318,,
4/10/14 5:00,0.17,1000,0.17,0.17,,,485.8571081,23.575,21.72,2.117083333,0.929,0,0.917448,189.5,8.4375,18.325,65.95833333,0,0.988448,0.437411709,,
4/10/14 6:00,0.17,1000,0.17,0.17,,,570.89339,23.2775,20.8775,2.081666667,0.841,0,0.917448,195,8.27,18.3,66.16666667,0,1.076448,0.43155293,,
4/10/14 7:00,0.17,1000,0.17,0.17,,,710.5621863,23.2925,22.7625,2.04625,0.801,0,0.908304,200.5,8.1025,18.275,66.375,0,1.107304,0.425668014,,
4/10/14 8:00,0.17,1000,0.17,0.17,,,507.3627842,23.6025,24.795,2.010833333,0.786,0,0.896112,206,7.935,18.25,66.58333333,0,1.110112,0.421041353,,
4/10/14 9:00,0.17,1000,0.17,0.17,,,533.6251924,24.07,28.8175,1.975416667,0.833,0,0.88392,211.5,7.7675,18.225,66.79166667,0,1.05092,0.418239875,,
4/10/14 10:00,0.17,1000,0.17,0.17,,,811.0121717,24.4075,29.685,1.94,0.879,0,0.86868,217,7.6,18.2,67,0,0.98968,0.416800124,,
4/10/14 11:00,0.17,1000,0.17,0.17,,,739.0322828,24.91,31.2725,1.94,0.95,0,0.859536,213.9583333,7.58125,18.19166667,67.08333333,0,0.909536,0.418109668,,
4/10/14 12:00,0.17,1000,0.17,0.17,,,725.7222797,24.98,31.395,1.94,1.041,0,0.850392,210.9166667,7.5625,18.18333333,67.16666667,0,0.809392,0.430958284,,
4/10/14 13:00,0.17,1000,0.17,0.17,,,612.349973,24.4675,29.7575,1.94,1.087,0,0.850392,207.875,7.54375,18.175,67.25,0,0.763392,0.438657416,,
4/10/14 14:00,0.17,1000,0.17,0.17,,,508.7864881,23.9875,28.0075,1.94,1.099,0,0.856488,204.8333333,7.525,18.16666667,67.33333333,0,0.757488,0.452646358,,
4/10/14 15:00,0.17,1000,0.17,0.17,,,515.0117482,23.26,21.4975,1.94,1.057,0,0.862584,201.7916667,7.50625,18.15833333,67.41666667,0,0.805584,0.470637036,,
4/10/14 16:00,0.17,1000,0.17,0.17,,,618.3930875,23.0525,18.94,1.94,1.003,0,0.871728,198.75,7.4875,18.15,67.5,0,0.868728,0.492054654,,
4/10/14 17:00,0.17,1000,0.17,0.17,,,608.2973013,22.615,16.3375,1.94,0.935,0,0.877824,195.7083333,7.46875,18.14166667,67.58333333,0,0.942824,0.516804291,,
4/10/14 18:00,0.17,1000,0.17,0.17,,,641.8580223,22.24,14.9675,1.94,0.873,0,0.880872,192.6666667,7.45,18.13333333,67.66666667,0,1.007872,0.54498495,,
4/10/14 19:00,0.17,1000,0.17,0.17,,,859.6352514,22.235,13.26,1.94,0.856,0,0.877824,189.625,7.43125,18.125,67.75,0,1.021824,0.570981337,,
4/10/14 20:00,0.17,1000,0.17,0.17,,,733.7421602,22.625,15.51,1.94,0.858,0,0.86868,186.5833333,7.4125,18.11666667,67.83333333,0,1.01068,0.600685788,,
4/10/14 21:00,0.17,1000,0.17,0.17,,,904.4114689,23.07,15.7575,1.94,0.894,0,0.862584,183.5416667,7.39375,18.10833333,67.91666667,0,0.968584,0.628623558,,
4/10/14 22:00,0.17,1000,0.17,0.17,,,684.7800817,23.3225,14.395,1.94,0.965,0,0.85344,180.5,7.375,18.1,68,0,0.88844,0.654816164,,
4/10/14 23:00,0.17,1000,0.17,0.17,,,566.5384399,23.5675,15.445,1.94,1.064,0,0.847344,177.4583333,7.35625,18.09166667,68.08333333,0,0.783344,0.539154304,,
4/11/14 0:00,0.17,1000,0.17,0.17,,,409.3328763,23.88,17.21,1.94,1.158,0,0.850392,174.4166667,7.3375,18.08333333,68.16666667,0,0.692392,0.539154304,,
4/11/14 1:00,0.17,1000,0.17,0.17,,,472.8662153,24.15,18.91,1.94,1.204,0,0.856488,171.375,7.31875,18.075,68.25,0,0.652488,0.671951545,,
4/11/14 2:00,0.17,1000,0.17,0.17,,,170.7403434,24.09,18.8225,1.94,1.222,0,0.865632,168.3333333,7.3,18.06666667,68.33333333,0,0.643632,0.727217091,,
4/11/14 3:00,0.17,1000,0.17,0.17,,,195.3728003,23.79,20.0075,1.94,1.178,0,0.877824,165.2916667,7.28125,18.05833333,68.41666667,0,0.699824,0.748447371,,
4/11/14 4:00,0.17,1000,0.17,0.17,,,282.353419,23.1725,18.2375,1.94,1.07,0,0.893064,162.25,7.2625,18.05,68.5,0,0.823064,0.764597906,,
4/11/14 5:00,0.17,1000,0.17,0.17,,,482.5769428,22.945,16.2925,1.94,0.953,0,0.902208,159.2083333,7.24375,18.04166667,68.58333333,0,0.949208,0.777561618,,
4/11/14 6:00,0.17,1000,0.17,0.17,,,422.0579404,22.76,15.91,1.94,0.852,0,0.908304,156.1666667,7.225,18.03333333,68.66666667,0,1.056304,0.791697753,,
4/11/14 7:00,0.17,1000,0.17,0.17,,,527.1241709,22.735,16.6325,1.94,0.786,0,0.905256,153.125,7.20625,18.025,68.75,0,1.119256,0.80271001,,
4/11/14 8:00,0.17,1000,0.17,0.17,,,538.4502853,23.08,18.415,1.94,0.761,0,0.896112,150.0833333,7.1875,18.01666667,68.83333333,0,1.135112,0.813889695,,
4/11/14 9:00,0.17,1000,0.17,0.17,,,751.9969049,23.62,23.1025,1.94,0.777,0,0.880872,147.0416667,7.16875,18.00833333,68.91666667,0,1.103872,0.821959449,,
4/11/14 10:00,0.17,1000,0.17,0.17,,,719.1111567,24.275,26.165,1.94,0.847,0,0.865632,144,7.15,18,69,0,1.018632,0.827813459,,
4/11/14 11:00,0.17,1000,0.17,0.17,,,710.7692368,24.37,26.8325,1.987916667,0.948,0,0.85344,141.6666667,7.448333333,18.06666667,68.875,0,0.90544,0.832571162,,
4/11/14 12:00,0.17,1000,0.17,0.17,,,495.7846063,24.735,28.725,2.035833333,1.042,0,0.847344,139.3333333,7.746666667,18.13333333,68.75,0,0.805344,0.836309029,,
4/11/14 13:00,0.17,1000,0.17,0.17,,,530.4784573,24.705,28.6125,2.08375,1.134,0,0.844296,137,8.045,18.2,68.625,0,0.710296,0.837620629,,
